r1bqkb1r/pppp1ppp/2n2n2/8/4P3/2NQ4/PPP2PPP/R1B1KBNR b KQkq -
r1b1k2r/pp1pppbp/1qn2np1/1Bp5/4P3/2P2N2/PP1P1PPP/RNBQR1K1 w kq -
r2qkbnr/pp1n1ppp/2p1p3/3pPb2/3P4/1N3N2/PPP2PPP/R1BQKB1R b KQkq -
r1bqkb1r/pp3ppp/2n2n2/1B1p4/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq -
r1bqk2r/pp3ppp/2nb1n2/1B1p4/3P4/2N2N2/PP3PPP/R1BQK2R w KQkq -
r1bqk2r/pp3ppp/2nb1n2/1B1p4/3P4/2N2N2/PP3PPP/R1BQ1RK1 b kq -
r1bq1rk1/pp3ppp/2nb1n2/1B1p4/3P4/2N2N2/PP3PPP/R1BQ1RK1 w - -
rnbq1rk1/ppp1p1bp/3p1np1/5p2/3P4/1P3NP1/P1P1PPBP/RNBQ1RK1 w - -
rn1qkb1r/pbpn1ppp/1p2p3/3pP3/3P4/3B1N2/PPP1QPPP/RNB2RK1 b kq -
rn1qkb1r/pb1n1ppp/1p2p3/2ppP3/3P4/3B1N2/PPP1QPPP/RNB2RK1 w kq -
rn1qk2r/pb1nbppp/1p2p3/2ppP3/3P4/2PB1N2/PP2QPPP/RNB2RK1 w kq -
r1bqkb1r/pp2nppp/2n1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -
r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq -
rn1q1rk1/pp2ppbp/2p2np1/3p1b2/2PP4/1P3NP1/P3PPBP/RNBQ1RK1 w - -
r2qk2r/pb1nbppp/1pn1p3/2ppP3/3P4/P1PB1N2/1P2QPPP/RNB2RK1 w kq -
rnbqkb1r/ppp1p1pp/3p1n2/5p2/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -
rnbq1rk1/ppp1b1pp/3ppn2/5p2/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ -
r1bq1rk1/1pp1ppbp/p1np1np1/6B1/2PPP3/2N2P2/PP2N1PP/R2QKB1R w KQ -
r1bq1rk1/1pp1ppbp/p1np1np1/6B1/2PPP3/2N2P2/PP1QN1PP/R3KB1R b KQ -
r1bqk2r/pp2bppp/2np1n2/4p3/4P3/1NN2P2/PPP3PP/R1BQKB1R w KQkq -
r1bqk2r/pp2bppp/2np1n2/4p3/4P3/1NN1BP2/PPP3PP/R2QKB1R b KQkq -
r1bqkb1r/pp3ppp/2nppn2/8/3NPP2/2N1B3/PPP3PP/R2QKB1R b KQkq -
rnbqkb1r/pp4pp/2p1pn2/3p1p2/2PP4/2N2NP1/PP2PP1P/R1BQKB1R w KQkq -
rnbqkb1r/pp4pp/2p1pn2/3p1p2/2PP4/2N2NP1/PP2PPBP/R1BQK2R b KQkq -
r1bqk2r/pp1nbppp/2p2n2/3p2B1/3P4/2NBP3/PPQ2PPP/R3K1NR b KQkq -
rnbqkbnr/pp1ppppp/8/2p5/3PP3/8/PPP2PPP/RNBQKBNR b KQkq -
rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/1PN1P3/P4PPP/R1BQKBNR b KQkq -
rnbq1rk1/pp2ppbp/2p2np1/3pN3/2PP4/6P1/PP2PPBP/RNBQ1RK1 b - -
r1bqkbnr/5ppp/p1p1p3/3p4/4P3/2NB4/PPP2PPP/R1BQK2R w KQkq -
r1bqkbnr/5ppp/p1p1p3/3p4/4P3/2NB4/PPP2PPP/R1BQ1RK1 b kq -
rnbqk2r/pp3ppp/4pn2/2bp2B1/4P3/8/PPPN1PPP/R2QKBNR w KQkq -
r4rk1/p2b1p1p/1p6/7q/3NQ3/2P3P1/P6P/R4RK1 w - -
rnbq1rk1/pp2ppbp/3p1np1/2p5/4P3/2PPBN2/PP2BPPP/RN1Q1RK1 b - -
r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - -
r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQ -
r2k1b1r/pp4pp/2n1pn2/6B1/4p3/2N5/PP3PPP/2KR1B1R b - -
r1bq1rk1/pp2bppp/2n1p3/3n4/3P4/P1NB1N2/1P3PPP/R1BQ1RK1 b - -
r2qk2r/2p2ppp/p3n3/1n2P3/1b6/5N2/1P1N1PPP/R1BQ1RK1 w kq -
r2qk2r/2p2ppp/p3n3/1n2P3/Qb6/5N2/1P1N1PPP/R1B2RK1 b kq -
rnbq1rk1/1p2bppp/p2p1n2/4p3/4P3/1NN1B3/PPP1BPPP/R2Q1RK1 b - -
r1bqkbnr/pppp1ppp/2n5/4p3/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq -
r1bqkbnr/pppp1ppp/2n5/8/4Pp2/2N5/PPPP2PP/R1BQKBNR w KQkq -
rn1k1b1r/pp4p1/4pn1p/6B1/4p3/2N5/PP3PPP/R3KB1R w KQ -
rn1k1b1r/pp4p1/4pn1p/6B1/4p3/2N5/PP3PPP/2KR1B1R b - -
rn3b1r/pp2k1p1/4pn1p/6B1/4p3/2N5/PP3PPP/2KR1B1R w - -
rnbq1rk1/ppp1ppbp/5np1/1N1p4/3P1B2/4PN2/PPP2PPP/R2QKB1R b KQ -
r1bq2k1/ppp2pnp/5bp1/3p4/3P1B2/2PB4/PP1NQPPP/R5K1 b - -
r1bqkbnr/1ppp1p1p/p1n3p1/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq -
r1bqk1nr/1ppp1pbp/p1n3p1/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq -
rnbqk2r/pppp1ppp/5n2/2b1p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq -
r1bqk2r/ppp1bppp/2np1n2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R w KQkq -
rnbq1rk1/1pp1ppbp/p2p1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w - -
rnbqkb1r/5ppp/p2ppn2/1p6/2BNP3/2N1B3/PPP2PPP/R2QK2R w KQkq -
rn1q1rk1/1b2bppp/p2ppn2/1p6/3NP3/PBN1BP2/1PP1Q1PP/R3K2R b KQ -
rnbqkb1r/pp3ppp/2p1pn2/3P4/3P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -
rnbqkbnr/pp1ppppp/8/2p5/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq -
rnbqkbnr/p2ppppp/1p6/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq -
rnbqkbnr/p2ppppp/1p6/2p5/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq -
rn1qkbnr/pb1ppppp/1p6/2p5/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq -
rn1qkbnr/pb1ppppp/1p6/2p5/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -
rn1qkbnr/pb1ppppp/1p6/8/2Pp4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -
rn1qkbnr/pb1ppppp/1p6/8/2PN4/2N5/PP2PPPP/R1BQKB1R b KQkq -
rn1qkb1r/pp3ppp/2p1pn2/8/2PP2b1/2N2N2/PP2BPPP/R1BQ1RK1 b kq -
rnb1kb1r/ppp1pppp/5n2/3q4/8/5N2/PPPP1PPP/RNBQKB1R w KQkq -
rnb1kb1r/ppp1pppp/5n2/3q4/8/5N2/PPPPBPPP/RNBQK2R b KQkq -
rnbqkb1r/1pp2ppp/p3pn2/3pP3/3P4/5N2/PPPN1PPP/R1BQKB1R b KQkq -
rnbqkb1r/1ppn1ppp/p3p3/3pP3/3P4/5N2/PPPN1PPP/R1BQKB1R w KQkq -
rnbqkb1r/1ppn1ppp/p3p3/3pP3/3P4/3B1N2/PPPN1PPP/R1BQK2R b KQkq -
rnbqkb1r/p1pn1ppp/1p2p3/3pP3/3P4/3B4/PPPN1PPP/R1BQK1NR w KQkq -
rn1qk2r/pp1bppbp/3p1np1/1BpP4/4P3/2N2N2/PPP2PPP/R1BQK2R w KQkq -
rn1qk2r/pp1bppbp/3p1np1/1BpP4/P3P3/2N2N2/1PP2PPP/R1BQK2R b KQkq -
rn1q1rk1/pp1bppbp/3p1np1/1BpP4/P3P3/2N2N2/1PP2PPP/R1BQK2R w KQ -
rn1q1rk1/pp1bppbp/3p1np1/1BpP4/P3P3/2N2N2/1PP2PPP/R1BQ1RK1 b - -
rn1q1rk1/1p2ppbp/p2p1np1/2pP4/P3P1b1/2N2N1P/1PP1BPP1/R1BQ1RK1 b - -
rn1q1rk1/1p2ppbp/p2p1np1/2pP4/P3P3/2N2b1P/1PP1BPP1/R1BQ1RK1 w - -
rn1q1rk1/1p2ppbp/p2p1np1/2pP4/P3P3/2N2B1P/1PP2PP1/R1BQ1RK1 b - -
r2q1rk1/1p1nppbp/p2p1np1/2pP4/P3P3/2N2B1P/1PP2PP1/R1BQ1RK1 w - -
rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -
r1bq1rk1/pp1nbppp/2pp4/4p3/2PPP1n1/2N1BN2/PP2BPPP/R2Q1RK1 w - -
r1b2rk1/ppqnbppp/2pp1n2/4p3/2PPP3/2N1BN2/PPQ1BPPP/R4RK1 b - -
rnbq1rk1/pp2p1bp/2p2ppn/3p4/3PP3/2N2N1P/PPP1BPP1/R1BQ1RK1 w - -
rnbqkbnr/pp2pp1p/2p3p1/3p4/3PP3/2N4P/PPP2PP1/R1BQKBNR b KQkq -
rnbqk2r/pp2ppbp/2p3pn/3p4/3PP3/2N2N1P/PPP2PP1/R1BQKB1R w KQkq -
r1bqk1nr/ppp2ppp/2np4/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq -
r1bqk1nr/ppp2ppp/2np4/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQ1RK1 b kq -
rnbqkb1r/pp3ppp/3ppn2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq -
rnbqk2r/1p2bppp/p2ppn2/8/3NP3/2N1B3/PPPQBPPP/R3K2R b KQkq -
rnb1k2r/1pq1bppp/p2ppn2/8/3NP3/2N1B3/PPPQBPPP/R3K2R w KQkq -
rnb1k2r/1pq1bppp/p2ppn2/8/3NP1P1/2N1B3/PPPQBP1P/R3K2R b KQkq -
rnbqkb1r/ppp3pp/4pn2/3p1pB1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq -
rnbqkb1r/pp4pp/2p1pn2/3p1pB1/2PP4/2N2N2/PP2PPPP/R2QKB1R w KQkq -
rnbqkb1r/pp4pp/2p1pn2/3p1pB1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQkq -
rnbqk2r/pp2b1pp/2p1pn2/3p1pB1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQkq -
rnbqkbnr/pp2pppp/3p4/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq -
rnbqk2r/ppp1bppp/4pn2/3p2B1/3PP3/2N5/PPP2PPP/R2QKBNR w KQkq -
rnbqk2r/ppp1bppp/4pn2/3pP1B1/3P4/2N5/PPP2PPP/R2QKBNR b KQkq -
rnbqk2r/pppnbppp/4p3/3pP1B1/3P4/2N5/PPP2PPP/R2QKBNR w KQkq -
rnbqkb1r/pp2pppp/3p1n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq -
rnbqkb1r/pp2pppp/3p1n2/2pP4/2P5/2N5/PP2PPPP/R1BQKBNR b KQkq -
rnbqkb1r/pp2pp1p/3p1np1/2pP4/2P5/2N5/PP2PPPP/R1BQKBNR w KQkq -
rnbqkb1r/pp2pp1p/3p1np1/2pP4/2P5/2N2N2/PP2PPPP/R1BQKB1R b KQkq -
rnb1kbnr/1pqp1ppp/p3p3/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -
rnbqkb1r/pppp1ppp/8/4P3/2P1P1n1/8/PP3PPP/RNBQKBNR b KQkq -
rnbqkbnr/p1pppppp/1p6/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq -
r1bq1rk1/pppnn1bp/3p2p1/3Pp3/1PP1Pp2/2NN1P2/P3B1PP/R1BQ1RK1 b - -
r1bq1rk1/pppnn1bp/3p4/3Pp1p1/1PP1Pp2/2NN1P2/P3B1PP/R1BQ1RK1 w - -
rnbq1rk1/1pp2pbp/3p1np1/p2Pp3/2P1P3/2N1B3/PP2BPPP/R2QK1NR w KQ -
rnbq1rk1/1pp2pbp/3p1np1/p2Pp3/2P1P1P1/2N1B3/PP2BP1P/R2QK1NR b KQ -
r1bq1rk1/1pp2pbp/n2p1np1/p2Pp3/2P1P1P1/2N1B3/PP2BP1P/R2QK1NR w KQ -
rn1qkb1r/pp2pppp/2p2n2/3p4/2PP4/4Pb1P/PP3PP1/RNBQKB1R w KQkq -
rn1qkb1r/pp2pppp/2p2n2/3p4/2PP4/4PQ1P/PP3PP1/RNB1KB1R b KQkq -
rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP4/4PQ1P/PP3PP1/RNB1KB1R w KQkq -
rnbq1rk1/pp2ppbp/2pp1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQ -
rnbq1rk1/pp2ppbp/2pp1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 b - -
rnbqk2r/ppp1p1bp/3p1np1/5p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b kq -
rnbqk2r/ppp1ppbp/3p1np1/8/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQkq -
r2qrbk1/1bp2pp1/p1np1n1p/1p6/P2PP3/5N1P/1PBN1PP1/R1BQR1K1 b - -
r2qrbk1/1bp2pp1/p2p1n1p/1p6/Pn1PP3/5N1P/1PBN1PP1/R1BQR1K1 w - -
r2qrbk1/1bp2pp1/p2p1n1p/1p6/Pn1PP3/5N1P/1P1N1PP1/RBBQR1K1 b - -
r2qrbk1/1b3pp1/p2p1n1p/1pp5/Pn1PP3/5N1P/1P1N1PP1/RBBQR1K1 w - -
r2qrbk1/1b3pp1/p2p1n1p/1ppP4/Pn2P3/5N1P/1P1N1PP1/RBBQR1K1 b - -
r1bqk2r/1ppp1ppp/p1n2n2/2b1p3/B3P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -
r1bqkb1r/pp3p1p/2np1pp1/1B6/3NP3/2N5/PPP2PPP/R2QK2R b KQkq -
r1bq1rk1/pp1n1pbp/2pp1np1/4p3/2PPP3/2N1BN2/PP2BPPP/R2Q1RK1 w - -
1rbq1rk1/2p1bppp/p1np1n2/1p2p3/4P3/PBNP1N2/1PP2PPP/R1BQ1RK1 w - -
r1bqkb1r/pppp1ppp/2nn4/4p3/B2P4/5N2/PPP2PPP/RNBQ1RK1 b kq -
rnb1k2r/pp3p1p/4pp2/8/2BNP3/2q5/P4PPP/R2Q1K1R w kq -
rn1qkbnr/pp1b1ppp/8/3Q4/8/2N5/PP2PPPP/R1B1KBNR b KQkq -
rn1qkb1r/pp1b1ppp/5n2/3Q4/8/2N5/PP2PPPP/R1B1KBNR w KQkq -
rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq -
rnbqkb1r/ppp1pp1p/1n4p1/8/3P4/2N1P3/PP1B1PPP/R2QKBNR b KQkq -
rnbqk2r/ppp1ppbp/1n4p1/8/3P4/2N1P3/PP1B1PPP/R2QKBNR w KQkq -
rnbqkb1r/pppp2pp/4pn2/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR w KQkq -
rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/5NP1/PPP1PPBP/RNBQ1RK1 b kq -
r1bq1rk1/pppp1ppp/2n5/2b1p3/2B1P1n1/3P1N2/PPP1RPPP/RNBQ2K1 b - -
rnbq1rk1/ppp2ppp/3bpn2/3p4/3P1B2/3BPN2/PPPN1PPP/R2QK2R b KQ -
r1bqk1nr/pp1pppbp/2n3p1/1Bp5/4P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq -
r1bqkbnr/pppnpppp/3p4/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq -
r1bqkbnr/pppnpppp/3p4/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq -
r1bqkbnr/pppnpp1p/3p2p1/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq -
r1bqkbnr/pppnpp1p/3p2p1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -
rnbqkb1r/pp3pp1/3ppn1p/8/3NP1P1/2N5/PPP2P1P/R1BQKBR1 b Qkq -
r1bqkb1r/pp2pppp/2np1n2/2p5/4P3/2P2N2/PP1PBPPP/RNBQK2R w KQkq -
r1bqkb1r/pp2pppp/2np1n2/2p5/3PP3/2P2N2/PP2BPPP/RNBQK2R b KQkq -
r1bqkb1r/pp2pppp/2np1n2/8/3pP3/2P2N2/PP2BPPP/RNBQK2R w KQkq -
r1bqkb1r/pp2pppp/2np1n2/8/3PP3/5N2/PP2BPPP/RNBQK2R b KQkq -
rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq -
rnbqk1nr/pp2ppbp/3p2p1/8/3PP3/5N2/PP3PPP/RNBQKB1R w KQkq -
rn1qk2r/pbppbppp/1p2pn2/8/2PP4/P1N2N2/1P2PPPP/R1BQKB1R w KQkq -
rn1qk2r/pbppbppp/1p2pn2/3P4/2P5/P1N2N2/1P2PPPP/R1BQKB1R b KQkq -
rnbqkb1r/ppp1pppp/5n2/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq -
rnbqkb1r/ppp1pppp/8/3n4/3P4/8/PPP2PPP/RNBQKBNR w KQkq -
rnbqkb1r/p1pp1ppp/1p2pn2/8/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq -
rn1qkb1r/pbpp1ppp/1p2pn2/8/2PP4/3BPN2/PP3PPP/RNBQK2R b KQkq -
r3k2r/1bqnbppp/p2ppn2/1pp5/3PP3/2P2N2/PPBN1PPP/R1BQR1K1 w kq -
rn1qkbnr/ppp1pppp/3p4/8/2PP2b1/5N2/PP2PPPP/RNBQKB1R b KQkq -
rnbq1rk1/ppp1b1pp/3ppn2/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - -
r1bq1rk1/ppp1npp1/1b1p1n1p/4p3/1P2P3/1BPP1N2/P2N1PPP/R1BQR1K1 b - -
r1bq1rk1/pp3pp1/1bpp1nnp/4p3/PP2P3/1BPP1N2/3N1PPP/R1BQR1K1 w - -
r1bq1rk1/pp3pp1/1bpp1nnp/P3p3/1P2P3/1BPP1N2/3N1PPP/R1BQR1K1 b - -
r1bq1rk1/ppb2pp1/2pp1nnp/P3p3/1P2P3/1BPP1N2/3N1PPP/R1BQR1K1 w - -
r1bq1rk1/ppb2pp1/2pp1nnp/P3p3/1P1PP3/1BP2N2/3N1PPP/R1BQR1K1 b - -
r1bqr1k1/ppb2pp1/2pp1nnp/P3p3/1P1PP3/1BP2N2/3N1PPP/R1BQR1K1 w - -
r1bqr1k1/ppb2pp1/2pp1nnp/P3P3/1P2P3/1BP2N2/3N1PPP/R1BQR1K1 b - -
r1bq1rk1/p1p1bppp/5n2/3p4/2P5/3B4/PP3PPP/RNBQ1RK1 w - -
rnbqkb1r/pp3ppp/4p3/3n4/3N4/5N2/PPP2PPP/R1BQKB1R b KQkq -
r2q1rk1/2p3pp/p1n1bp2/1p1pP3/8/2P2N2/PPB2KPP/R1BQ1N2 b - -
r2q1rk1/2p3pp/p1n1b3/1p1pp3/8/2P2N2/PPB2KPP/R1BQ1N2 w - -
r2q1rk1/2p3pp/p1n1b3/1p1pp3/8/2P2N2/PPB3PP/R1BQ1NK1 b - -
rnbqk2r/pp2ppbp/2p2np1/3p4/2P5/5NP1/PP1PPPBP/RNBQ1RK1 w kq -
rnbqk2r/pp2ppbp/2p2np1/3p4/2P5/1P3NP1/P2PPPBP/RNBQ1RK1 b kq -
r1bqkb1r/pp2pp1p/2n3p1/2pn4/7P/2N2NP1/PP1PPPB1/R1BQK2R b KQkq -
r4rk1/5ppp/pR1b1n2/3p4/3P2q1/2PB1N2/P4P2/2BQ1RK1 w - -
r4rk1/5ppp/pR1b1n2/3p4/3P2q1/2PB1N2/P4P2/2BQ1R1K b - -
r4rk1/5ppp/pR1b1n2/3p4/3P4/2PB1N1q/P4P2/2BQ1R1K w - -
r4rk1/5ppp/pR1b1n2/3p4/3P4/2PB1N1q/P4P2/2BQ1RK1 b - -
r1bqk2r/pppp1pp1/2n2n1p/2b1p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 b kq -
rn1q1rk1/1b2bppp/p3pn2/1p6/3N4/1P2P3/PB1NBPPP/2RQ1RK1 b - -
r1bqkb1r/1p1n1ppp/p3pn2/2p5/3P4/4PN2/PP2BPPP/RNBQ1RK1 w kq -
1n3rk1/4bppp/4pn2/qNPb4/2p2B2/5NP1/1PQ1PPBP/5RK1 w - -
1n3rk1/4bppp/4pn2/q1Pb4/2p2B2/2N2NP1/1PQ1PPBP/5RK1 b - -
1n3rk1/4bppp/4pn2/2qb4/2p2B2/2N2NP1/1PQ1PPBP/5RK1 w - -
r2qkb1r/1b1n1ppp/p2ppn2/1pp5/4P3/2P2N2/PPBP1PPP/RNBQR1K1 w kq -
r1bq1rk1/bpp2ppp/2np1n2/p3p3/2B1P3/2PP1N1P/PP1N1PP1/R1BQR1K1 b - -
r2q1rk1/bpp1nppp/3pbn2/pB2p3/3PP3/2P2N1P/PP1N1PP1/R1BQR1K1 b - -
r2q1rk1/bpp2ppp/3pbnn1/pB2p3/3PP3/2P2N1P/PP1N1PP1/R1BQR1K1 w - -
rnbq1rk1/4bppp/p3pn2/1p6/3N4/1P2P3/PB2BPPP/RN1Q1RK1 w - -
r1bqk2r/bpp2ppp/2np1n2/p3p3/2B1P3/2PP1N2/PP1N1PPP/R1BQR1K1 b kq -
r2qk2r/pppb1ppp/2n1pn2/3P4/Q2P4/P1P2N2/4PPPP/R1B1KB1R b KQkq -
r2qk2r/pppb1ppp/2n2n2/3p4/Q2P4/P1P2N2/4PPPP/R1B1KB1R w KQkq -
r2q1rk1/1ppn1pp1/2npb2p/pBb1p3/4P3/2PP1N1P/PP1N1PP1/R1BQR1K1 w - -
r2q1rk1/1ppn1pp1/2npb2p/pBb1p3/4P3/2PP1N1P/PP3PP1/R1BQRNK1 b - -
r2q1rk1/1ppn1pp1/2n1b2p/pBbpp3/4P3/2PP1N1P/PP3PP1/R1BQRNK1 w - -
r1bq2k1/pppp1ppp/3n1b2/3N4/8/8/PPPP1PPP/R1B1QBK1 b - -
r1bq2k1/p1pp1ppp/1p1n1b2/3N4/8/8/PPPP1PPP/R1B1QBK1 w - -
rnbq1rk1/pp2ppbp/2p2np1/8/2pP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - -
rnbq1rk1/pp2ppbp/2p2np1/8/2pPP3/2N2NP1/PP3PBP/R1BQ1RK1 b - -
rn1qkb1r/ppp1pppp/3p4/3nP3/3P2b1/5N2/PPP2PPP/RNBQKB1R w KQkq -
rn1qkb1r/ppp1pppp/3p4/3nP3/3P2b1/5N2/PPP1BPPP/RNBQK2R b KQkq -
rn1qkb1r/ppp2ppp/3pp3/3nP3/3P2b1/5N2/PPP1BPPP/RNBQK2R w KQkq -
rnbqk2r/2p1ppb1/p2p1np1/1p5p/3PP2P/2N1BP2/PPPQ2P1/R3KBNR w KQkq -
r1bqnrk1/ppp1npbp/3p2p1/3Pp3/2P1P3/2N1B3/PP2BPPP/R2QNRK1 b - -
r1bqnrk1/ppp1n1bp/3p2p1/3Ppp2/2P1P3/2N1B3/PP2BPPP/R2QNRK1 w - -
r1bqnrk1/ppp1n1bp/3p2p1/3Ppp2/2P1P3/2N1BP2/PP2B1PP/R2QNRK1 b - -
r1bq1rk1/ppp1p1bp/5np1/3Ppp2/2P5/1QN3P1/PP2PPBP/R1B2RK1 b - -
R2q1rk1/4bppp/4p3/2pb4/1n1Pn3/4BNP1/1P2PPBP/1N2QRK1 b - -
q4rk1/4bppp/4p3/2pb4/1n1Pn3/4BNP1/1P2PPBP/1N2QRK1 w - -
q4rk1/4bppp/4p3/2pb4/1n1Pn3/2N1BNP1/1P2PPBP/4QRK1 b - -
q4rk1/4bppp/4p3/2pb4/1n1P4/2n1BNP1/1P2PPBP/4QRK1 w - -
q4rk1/4bppp/4p3/2pb4/1n1P4/2P1BNP1/4PPBP/4QRK1 b - -
q4rk1/4bppp/4p3/2pb4/3P4/2P1BNP1/2nQPPBP/5RK1 b - -
q4rk1/4bppp/4p3/2pb4/3P4/2P1nNP1/3QPPBP/5RK1 w - -
q4rk1/5ppp/4pb2/3b4/3P4/4QNP1/4PPBP/5RK1 w - -
q4rk1/5ppp/4pb2/3b4/3P1Q2/5NP1/4PPBP/5RK1 b - -
6k1/pp1R1rpp/2p5/8/8/P6P/1P3PP1/6K1 w - -
3R2k1/pp3rpp/2p5/8/8/P6P/1P3PP1/6K1 b - -
3R1rk1/pp4pp/2p5/8/8/P6P/1P3PP1/6K1 w - -
5rk1/pp1R2pp/2p5/8/8/P6P/1P3PP1/6K1 b - -
rn1q1rk1/pbp1bppp/1p1ppn2/8/2PPP3/P1NB4/1P2NPPP/R1BQ1RK1 b - -
rnbqkb1r/ppp2ppp/3p1n2/8/8/3B1N2/PPPP1PPP/RNBQK2R w KQkq -
rnbqkb1r/ppp2ppp/3p1n2/8/8/3B1N2/PPPP1PPP/RNBQ1RK1 b kq -
rnbqk2r/ppp1bppp/3p1n2/8/8/3B1N2/PPPP1PPP/RNBQ1RK1 w kq -
rnbqkb1r/pp1p1p1p/4pnp1/2p5/2PPP3/5P2/PP4PP/RNBQKBNR w KQkq -
rnbqk2r/pp3pbp/3ppnp1/2pP4/2P1P3/2N2P2/PP4PP/R1BQKBNR w KQkq -
rnbqk2r/pp3pbp/3p1np1/2pP4/4P3/2N2P2/PP2N1PP/R1BQKB1R b KQkq -
r1bq1rk1/1p1n1pbp/p2p1np1/2pP4/P3P3/2N2PN1/1P4PP/R1BQKB1R w KQ -
r1bqnrk1/1p1n1pbp/p2p2p1/2pP4/P3P3/2N2PN1/1P2B1PP/R1BQK2R w KQ -
rnbq1rk1/ppp1ppbp/6p1/3n4/3P4/5NP1/PP2PPBP/RNBQK2R w KQ -
rnbq1rk1/ppp1ppbp/6p1/3n4/3P4/5NP1/PP2PPBP/RNBQ1RK1 b - -
r1bqk1nr/ppp2pbp/2n3p1/3pp3/4P3/3P1NP1/PPP2PBP/RNBQ1RK1 b kq -
r1bqk1nr/ppp2pbp/2n3p1/4p3/4p3/3P1NP1/PPP2PBP/RNBQ1RK1 w kq -
r1bqk1nr/ppp2pbp/2n3p1/4p3/4P3/5NP1/PPP2PBP/RNBQ1RK1 b kq -
r1b1k1nr/ppp2pbp/2n3p1/4p3/4P3/5NP1/PPP2PBP/RNBq1RK1 w kq -
r1b1k1nr/ppp2pbp/2n3p1/4p3/4P3/5NP1/PPP2PBP/RNBR2K1 b kq -
r3k1nr/ppp2pbp/2n3p1/4p3/4P1b1/5NP1/PPP2PBP/RNBR2K1 w kq -
r3k1nr/ppp2pbp/2n3p1/4p3/4P1b1/2P2NP1/PP3PBP/RNBR2K1 b kq -
r3k2r/ppp2pbp/2n2np1/4p3/4P1b1/2P2NP1/PP3PBP/RNBR2K1 w kq -
rnbqkb1r/ppp2ppp/4pn2/8/Q1pP4/6P1/PP2PPBP/RNB1K1NR b KQkq -
rnbq1rk1/ppp1ppbp/3p1np1/8/2PP4/4PN2/PP2BPPP/RNBQ1RK1 b - -
